,date,temperature_2m_(°C),relative_humidity_2m_(%),dew_point_2m_(°C),apparent_temperature_(°C),precipitation_(mm),pressure_msl_(hPa),surface_pressure_(hPa),cloud_cover_(%),cloud_cover_low_(%),cloud_cover_mid_(%),cloud_cover_high_(%),wind_speed_10m_(km/h),wind_speed_100m_(km/h),wind_direction_10m(°),wind_direction_100m_(°),temperature_2m_max_(°C),temperature_2m_min_(°C),temperature_2m_mean_(°C),daylight_duration_(s),sunshine_duration_(s),precipitation_hours_(h),shortwave_radiation_sum_(MJ/m²),CO_(μg/m³),NO_(μg/m³),NO2_(μg/m³),O3_(μg/m³),SO2_(μg/m³),PM2_5_(μg/m³),PM10_(μg/m³),NH3_(μg/m³),AirQualityIndex
1226,2024-04-06,19.891666666666666,30.333333333333332,0.08750000000000001,17.329166666666666,0.0,1015.6208333333334,787.9291666666667,36.958333333333336,0.0,3.4583333333333335,33.708333333333336,7.833333333333333,9.525,212.875,172.16666666666666,29.3,10.699999999999998,19.9,44773.48,41754.2,0.0,28.99,815.4104166666666,18.339583333333334,22.625833333333333,54.54958333333334,24.799999999999997,17.57,29.06041666666667,5.815833333333333,2.625
1227,2024-04-07,20.204166666666666,31.083333333333332,1.2083333333333333,17.733333333333334,0.0,1014.3958333333334,787.2041666666668,5.166666666666667,0.0,5.041666666666667,0.16666666666666666,7.966666666666666,9.779166666666667,217.79166666666666,198.20833333333334,28.8,11.699999999999998,20.2,44838.6,41777.06,0.0,27.33,855.8829166666666,16.675,22.606250000000003,67.98833333333333,28.87875,21.365416666666665,31.752499999999998,5.71875,2.7916666666666665
1228,2024-04-08,22.087500000000002,29.375,2.0833333333333335,19.3625,0.0,1012.4666666666667,786.9541666666668,37.333333333333336,0.0,34.833333333333336,4.375,10.108333333333333,12.979166666666666,176.20833333333334,138.5,30.100000000000005,15.300000000000002,22.100000000000005,44903.66,41452.04,0.0,26.91,1020.1329166666666,21.97458333333333,30.9825,53.68125,28.339166666666667,24.440416666666664,39.36333333333334,7.055416666666666,2.8333333333333335
1229,2024-04-09,20.554166666666667,27.25,-0.35833333333333334,16.933333333333334,0.0,1012.1416666666668,785.6666666666666,39.875,0.0,1.7916666666666667,38.375,13.616666666666667,18.0625,211.375,194.125,29.2,10.800000000000002,20.6,44968.61000000001,41686.86,0.0,28.790000000000003,690.2420833333334,10.57625,22.848333333333333,44.800000000000004,17.920833333333334,16.06833333333333,25.5625,4.833749999999999,2.0833333333333335
1230,2024-04-10,19.691666666666666,31.875,1.1125,16.891666666666666,0.0,1012.0541666666667,785.025,42.25,0.0,7.458333333333333,37.875,9.591666666666667,13.708333333333334,196.875,174.45833333333334,29.100000000000005,11.199999999999998,19.7,45033.41,41816.49,0.0,26.91,892.8770833333333,18.368750000000002,26.112916666666667,60.96,23.131249999999998,23.044583333333335,34.17333333333333,5.779166666666666,2.625
1231,2024-04-11,19.133333333333333,42.25,3.904166666666667,16.891666666666666,0.0,1014.2458333333334,786.3666666666667,36.0,15.416666666666666,16.166666666666668,4.625,9.129166666666666,12.529166666666667,246.79166666666666,232.25,27.899999999999995,11.0,19.1,45098.0,38851.72,0.0,23.61,1224.995,28.842083333333335,33.20916666666667,71.81625000000001,41.325833333333335,36.02708333333333,53.20416666666667,7.55,3.1666666666666665
1232,2024-04-12,17.23333333333333,49.333333333333336,4.291666666666667,15.166666666666666,0.0,1019.6666666666666,789.2416666666667,23.416666666666668,0.7083333333333334,16.416666666666668,12.166666666666666,9.183333333333334,12.770833333333334,291.5,280.0,29.399999999999995,9.0,17.2,45162.36000000001,36455.56,0.0,25.58,1071.035,12.978333333333332,39.0425,107.87375000000002,59.982499999999995,37.32791666666667,48.56708333333333,3.9625,3.375
1233,2024-04-13,19.883333333333333,45.125,5.179166666666666,17.916666666666668,0.0,1019.8375,791.1833333333334,49.625,0.0,16.0,35.375,10.225,13.366666666666667,192.83333333333334,206.95833333333334,30.399999999999995,11.300000000000002,19.9,45226.43,41855.93,0.0,28.399999999999995,683.0095833333334,7.996666666666667,25.81625,79.49333333333333,37.73916666666667,22.040833333333335,28.98125,2.4412499999999997,2.9583333333333335
1234,2024-04-14,21.495833333333334,40.958333333333336,4.458333333333333,19.691666666666666,0.0,1016.5875,789.7291666666666,47.625,0.0,6.875,42.958333333333336,8.708333333333334,12.254166666666668,236.875,214.41666666666666,31.600000000000005,12.199999999999998,21.5,45290.15,42172.02,0.0,28.540000000000003,804.4241666666667,8.902916666666666,27.937916666666666,80.04958333333333,35.11666666666667,25.35875,34.62208333333333,4.244583333333334,2.9166666666666665
1235,2024-04-15,22.849999999999998,30.958333333333332,2.75,20.8125,0.0,1013.2583333333333,788.0458333333332,71.875,0.0,6.291666666666667,69.5,6.420833333333333,9.475,176.625,163.625,31.7,13.199999999999998,22.8,45353.49,41751.76,0.0,25.94,1143.4945833333334,17.501666666666665,40.485,65.70875,35.608333333333334,32.88666666666666,46.76708333333334,6.375416666666666,3.2083333333333335
1236,2024-04-16,22.895833333333332,29.333333333333332,1.8625,20.683333333333334,0.0,1012.1374999999999,787.1999999999999,67.79166666666667,0.0,5.041666666666667,67.375,7.45,10.616666666666667,191.125,155.45833333333334,32.9,14.300000000000002,22.899999999999995,45416.4,40369.82,0.0,27.87,1405.6570833333333,25.689166666666665,48.98166666666666,54.012499999999996,43.44625,39.839999999999996,59.13166666666667,8.542083333333332,3.4166666666666665
1237,2024-04-17,23.491666666666664,31.916666666666668,3.9333333333333336,21.479166666666668,0.0,1012.8041666666667,788.1166666666667,14.25,0.0,13.958333333333334,1.625,8.262500000000001,12.095833333333333,198.20833333333334,188.45833333333334,31.8,15.300000000000002,23.5,45478.82,42704.11,0.0,27.709999999999997,1276.1741666666667,22.863333333333333,46.665,50.25125,45.35375,35.40916666666667,53.22125,8.535833333333333,3.125
1238,2024-04-18,23.120833333333334,34.375,4.55,21.233333333333334,0.0,1013.3916666666668,788.35,31.958333333333332,0.0,8.708333333333334,26.5,8.012500000000001,10.987499999999999,200.79166666666666,177.5,31.3,15.6,23.100000000000005,45540.71,42735.28,0.0,26.88,1126.2495833333335,13.986249999999998,38.99625,90.16166666666668,46.64666666666667,37.79208333333333,50.88916666666666,6.5058333333333325,3.5
1239,2024-04-19,21.95,42.25,7.395833333333333,20.620833333333334,0.008333333333333333,1014.6125000000001,788.5500000000001,21.291666666666668,0.08333333333333333,19.416666666666668,4.041666666666667,8.125,11.366666666666667,211.54166666666666,219.66666666666666,28.7,15.6,22.0,45602.02,42669.03,1.0,25.070000000000004,1258.6516666666666,8.612916666666667,43.680416666666666,114.77958333333333,58.71083333333333,48.279583333333335,58.74583333333334,5.413333333333334,4.125
1240,2024-04-20,19.970833333333335,56.416666666666664,10.129166666666666,19.379166666666666,0.17916666666666667,1016.3416666666667,788.5916666666667,55.416666666666664,0.125,48.625,17.625,7.2749999999999995,10.3375,179.45833333333334,154.91666666666666,27.600000000000005,15.5,20.0,45662.68,36526.77,7.0,22.02,1102.7454166666666,9.047916666666667,36.595,77.80375,26.166666666666668,41.025416666666665,52.30583333333333,3.049166666666667,3.5
1241,2024-04-21,19.108333333333334,58.458333333333336,9.070833333333335,18.625,0.029166666666666664,1015.8458333333333,787.6125000000001,34.916666666666664,0.0,16.208333333333332,26.958333333333332,5.941666666666666,8.529166666666667,264.5,182.54166666666666,26.899999999999995,12.800000000000002,19.1,45722.670000000006,40871.71,2.0,26.320000000000004,1246.9695833333333,11.782916666666667,50.79541666666666,59.780833333333334,28.207083333333333,42.39666666666667,56.01833333333334,6.002916666666667,3.5416666666666665
1242,2024-04-22,18.1125,64.875,10.625,17.6375,0.15833333333333335,1017.5291666666667,788.2583333333333,26.708333333333332,5.458333333333333,21.333333333333332,3.625,8.254166666666666,12.200000000000001,241.25,264.125,26.2,13.4,18.1,45781.98,41346.5,3.0,25.63,557.5616666666666,1.23125,17.771666666666665,80.46625,24.180000000000003,13.6975,16.544166666666666,1.6912500000000001,2.2916666666666665
1243,2024-04-23,18.212500000000002,58.875,8.4125,17.662499999999998,0.008333333333333333,1017.4583333333334,788.2541666666666,11.875,0.08333333333333333,11.0,1.4583333333333333,4.495833333333334,5.641666666666667,200.20833333333334,149.125,26.0,11.6,18.2,45841.07,43087.06,1.0,24.86,1501.8975,19.685833333333335,55.82916666666667,63.096666666666664,33.119166666666665,53.155,70.19958333333334,4.112916666666666,3.9166666666666665
1244,2024-04-24,20.816666666666666,44.458333333333336,5.741666666666667,19.433333333333334,0.0,1016.1999999999999,789.0,28.291666666666668,0.0,25.375,8.708333333333334,6.679166666666667,9.129166666666666,211.29166666666666,146.375,29.600000000000005,12.699999999999998,20.8,45899.98,42153.19,0.0,26.91,1337.3691666666666,17.02958333333333,45.66458333333333,88.51208333333334,39.86625,49.27,65.3,8.007083333333332,4.083333333333333
1245,2024-04-25,21.316666666666666,33.25,2.975,19.204166666666666,0.0,1015.6791666666667,788.9250000000001,41.458333333333336,0.0,38.708333333333336,3.7083333333333335,6.329166666666667,8.200000000000001,192.75,160.45833333333334,28.399999999999995,12.800000000000002,21.3,45958.65,41211.02,0.0,23.850000000000005,1208.86125,16.332083333333333,41.40833333333334,96.88416666666667,37.98625,45.895833333333336,59.083333333333336,5.65375,3.9583333333333335
1246,2024-04-26,20.616666666666667,42.708333333333336,6.075,18.783333333333335,0.004166666666666667,1013.4250000000001,786.7291666666666,39.791666666666664,0.0,19.833333333333332,26.166666666666668,8.387500000000001,11.595833333333333,215.04166666666666,207.375,27.3,12.699999999999998,20.6,46017.04,42639.02,1.0,23.98,1380.205,17.185,52.583333333333336,65.21625,33.17416666666667,48.29624999999999,68.92291666666667,8.984166666666667,3.7083333333333335
1247,2024-04-27,19.9875,47.541666666666664,6.7250000000000005,18.679166666666667,0.004166666666666667,1012.8000000000001,785.8208333333333,56.583333333333336,0.0,15.666666666666666,49.666666666666664,7.1499999999999995,9.325000000000001,193.91666666666666,160.08333333333334,28.5,12.6,20.0,46075.11000000001,37879.83,1.0,26.149999999999995,1134.4545833333334,16.048333333333336,44.84291666666667,46.43833333333333,28.674583333333334,32.190416666666664,48.20166666666666,7.74625,3.0
1248,2024-04-28,20.495833333333334,32.166666666666664,1.55,17.816666666666666,0.004166666666666667,1011.8333333333334,785.3874999999999,17.5,0.0,13.583333333333334,4.208333333333333,9.241666666666667,13.4625,186.70833333333334,167.08333333333334,29.5,11.0,20.5,46132.80000000001,43110.05,1.0,26.86,838.9154166666667,11.54,29.614583333333332,65.97375000000001,21.142916666666668,29.79375,41.54333333333333,5.855,3.25
1249,2024-04-29,20.537499999999998,27.458333333333332,-0.4916666666666667,17.658333333333335,0.0,1011.6791666666667,785.3000000000001,41.958333333333336,0.0,13.708333333333334,35.333333333333336,8.620833333333334,11.316666666666668,180.75,150.25,29.399999999999995,12.5,20.5,46190.06,43547.91,0.0,27.49,1049.3391666666666,15.3925,36.20333333333333,66.57458333333334,32.434999999999995,37.11208333333334,52.07708333333333,7.71125,3.2916666666666665
1250,2024-04-30,21.504166666666666,32.166666666666664,2.529166666666667,19.3625,0.0,1011.9916666666667,786.1958333333333,48.291666666666664,0.0,17.291666666666668,40.083333333333336,7.208333333333333,9.025,199.91666666666666,191.45833333333334,30.3,13.699999999999998,21.5,46246.86000000001,42809.34,0.0,26.95,1252.8108333333332,14.722916666666668,48.55666666666667,71.9475,41.70333333333333,45.94208333333333,63.3125,8.838333333333333,3.6666666666666665
1251,2024-05-01,22.0,33.25,3.7708333333333335,19.983333333333334,0.004166666666666667,1011.3583333333332,786.0083333333333,48.0,0.0,10.375,41.791666666666664,7.3500000000000005,10.5625,169.16666666666666,143.66666666666666,31.0,13.4,22.0,46303.13999999999,43434.53,1.0,26.7,1174.0925,18.605416666666667,40.90916666666667,67.28958333333334,34.93333333333333,34.83625,52.69208333333333,7.640416666666667,3.4583333333333335
1252,2024-05-02,22.129166666666666,35.416666666666664,4.9125000000000005,20.470833333333335,0.004166666666666667,1010.9958333333334,785.8249999999999,53.0,0.0,8.083333333333334,50.416666666666664,6.7124999999999995,9.091666666666667,181.41666666666666,158.20833333333334,30.399999999999995,14.1,22.100000000000005,46358.84,43578.67,1.0,26.2,992.7354166666668,14.104166666666666,34.97958333333333,67.46375,28.361666666666668,32.37625,46.178333333333335,6.45625,3.3333333333333335
1253,2024-05-03,22.204166666666666,39.5,5.445833333333333,20.925,0.0,1010.6166666666667,785.5625,47.041666666666664,0.0,7.208333333333333,44.541666666666664,6.1375,8.608333333333333,216.83333333333334,183.79166666666666,32.6,14.1,22.2,46413.93,42530.78,0.0,28.01,1068.6708333333333,16.5525,35.48666666666667,80.91375000000001,33.32875,37.15291666666666,50.95458333333334,6.316666666666666,3.5833333333333335
1254,2024-05-04,22.316666666666666,39.916666666666664,5.433333333333334,21.075,0.008333333333333333,1011.5124999999999,786.3375,20.625,0.0,7.166666666666667,17.208333333333332,5.816666666666666,7.566666666666666,223.08333333333334,187.79166666666666,31.899999999999995,13.4,22.3,46468.329999999994,43804.77,1.0,27.64,1167.83375,16.632083333333334,43.419999999999995,64.32291666666667,31.670416666666668,42.953333333333326,59.725833333333334,8.354166666666666,3.75
1255,2024-05-05,22.3125,38.916666666666664,5.808333333333334,20.770833333333332,0.0,1012.0916666666667,786.8041666666667,64.66666666666667,0.0,10.5,62.416666666666664,7.491666666666667,9.783333333333333,232.58333333333334,190.33333333333334,31.399999999999995,14.300000000000002,22.3,46522.01,41922.96,0.0,26.02,824.7295833333333,7.382083333333334,29.444166666666664,73.22958333333334,20.915833333333335,26.22,35.53791666666667,5.39,3.1666666666666665
1256,2024-05-06,22.795833333333334,37.958333333333336,5.820833333333333,21.34583333333333,0.004166666666666667,1012.7458333333334,787.6208333333334,72.125,0.0,9.125,70.29166666666667,6.733333333333333,8.466666666666667,235.58333333333334,227.33333333333334,32.0,14.300000000000002,22.8,46574.91,43902.62,1.0,25.88,913.7400000000001,12.977916666666667,32.38916666666667,57.24541666666667,21.439999999999998,27.5425,39.655,5.95625,3.0
1257,2024-05-07,23.270833333333332,34.125,3.5416666666666665,21.625,0.0,1011.8333333333334,787.2125,99.41666666666667,0.0,13.166666666666666,99.33333333333333,5.970833333333334,7.9750000000000005,213.0,188.04166666666666,33.1,14.0,23.3,46626.97,42829.83,0.0,27.0,983.2775,11.058333333333332,37.60458333333333,62.59166666666667,27.434166666666666,33.605,47.60458333333333,6.28,3.3333333333333335
1258,2024-05-08,23.650000000000002,34.583333333333336,5.233333333333333,21.795833333333334,0.008333333333333333,1011.1125000000001,786.9,59.166666666666664,0.0,15.791666666666666,52.75,8.454166666666667,12.291666666666666,183.29166666666666,151.91666666666666,31.899999999999995,14.800000000000002,23.600000000000005,46678.13999999999,43599.78,2.0,26.61,1074.7908333333332,15.061250000000001,37.125416666666666,77.31333333333333,32.489583333333336,35.835,49.520833333333336,6.452916666666667,3.4583333333333335
1259,2024-05-09,23.945833333333336,36.5,5.708333333333333,22.5625,0.004166666666666667,1011.8041666666667,787.625,67.20833333333333,0.0,21.083333333333332,57.833333333333336,6.466666666666666,8.541666666666666,204.83333333333334,175.375,33.0,15.6,23.899999999999995,46728.37,41913.88,1.0,25.99,1121.7987500000002,10.259583333333333,38.485,95.29208333333334,39.41916666666667,43.51125,55.45083333333334,5.826250000000001,3.7916666666666665
1260,2024-05-10,25.370833333333334,29.041666666666668,3.1625,23.3875,0.0,1011.025,787.9499999999999,94.20833333333333,0.0,27.208333333333332,93.75,7.5125,10.466666666666667,136.33333333333334,120.54166666666667,33.5,16.3,25.399999999999995,46777.579999999994,39021.02,0.0,27.149999999999995,1331.5279166666667,15.72625,47.30083333333334,87.58541666666667,44.395833333333336,45.529583333333335,59.76333333333333,6.3758333333333335,3.75
1261,2024-05-11,24.625,32.75,3.6625,23.099999999999998,0.024999999999999998,1011.3291666666668,787.7083333333334,61.75,0.0,14.708333333333334,59.625,5.708333333333333,7.891666666666667,219.08333333333334,244.70833333333334,33.4,17.0,24.600000000000005,46825.73,42252.23,1.0,27.16,909.9845833333334,10.66125,30.28833333333333,88.33,31.56041666666667,29.06958333333333,37.657916666666665,4.379583333333334,3.125
1262,2024-05-12,23.95,36.291666666666664,6.204166666666667,22.745833333333334,0.0,1011.7041666666668,787.5749999999999,77.125,0.0,7.666666666666667,75.375,5.783333333333334,9.383333333333333,182.45833333333334,184.25,32.0,15.4,23.899999999999995,46872.84,44174.54,0.0,26.28,955.6016666666666,9.93125,36.49333333333333,67.07416666666667,29.345416666666665,32.825833333333335,44.80791666666667,6.013333333333333,3.0833333333333335
1263,2024-05-13,23.09583333333333,30.708333333333332,3.25,20.912499999999998,0.0,1011.8166666666666,787.0958333333333,46.25,0.0,10.0,41.166666666666664,7.854166666666667,9.725,226.29166666666666,211.25,31.899999999999995,14.4,23.100000000000005,46919.27,44216.6,0.0,26.87,985.3641666666667,14.88125,32.18333333333333,66.56625000000001,24.01,42.19875,55.864583333333336,6.7250000000000005,3.6666666666666665
1264,2024-05-14,22.929166666666664,35.166666666666664,5.058333333333334,21.358333333333334,0.008333333333333333,1011.5958333333333,786.8125,35.416666666666664,0.0,7.583333333333333,30.75,6.3999999999999995,8.379166666666666,223.45833333333334,180.66666666666666,31.7,14.9,22.899999999999995,46965.06,41874.79,2.0,27.62,1370.3308333333334,20.64916666666667,43.94416666666667,75.25583333333334,38.899166666666666,48.309583333333336,66.09875000000001,8.413333333333334,3.7916666666666665
1265,2024-05-15,23.495833333333334,35.25,6.079166666666667,21.804166666666664,0.024999999999999998,1011.9499999999999,787.4833333333332,24.625,0.08333333333333333,15.583333333333334,12.125,8.679166666666667,12.362499999999999,163.54166666666666,133.29166666666666,30.8,15.5,23.5,47010.170000000006,44298.829999999994,1.0,26.429999999999996,1252.5325,17.03291666666667,42.485,72.14916666666666,30.890416666666667,41.78125,57.26333333333333,6.415,3.625
1266,2024-05-16,22.47083333333333,44.625,7.120833333333334,21.291666666666668,0.07916666666666668,1011.8208333333333,786.6833333333334,17.083333333333332,0.0,6.75,11.916666666666666,7.875,9.841666666666667,208.0,181.875,33.1,13.5,22.5,47054.55000000001,42450.26,3.0,27.01,1110.1170833333333,16.739166666666666,37.32875,55.85,27.32875,36.46958333333333,51.611250000000005,6.404166666666666,3.2916666666666665
1267,2024-05-17,22.979166666666668,43.416666666666664,7.5874999999999995,21.90416666666667,0.05416666666666667,1010.3125,785.8375,16.083333333333332,0.0,4.875,13.791666666666666,7.4375,10.329166666666667,182.41666666666666,172.91666666666666,32.8,14.9,23.0,47098.16,42603.1,4.0,26.01,1161.29625,19.035833333333333,38.085,73.56958333333334,29.752916666666668,39.05625,55.90625,6.92125,3.75
1268,2024-05-18,23.416666666666668,39.333333333333336,7.129166666666666,22.22083333333333,0.05833333333333333,1011.5333333333333,787.0791666666668,21.875,0.0,10.875,16.416666666666668,7.4624999999999995,10.4,202.375,190.875,32.3,15.0,23.399999999999995,47140.97,40875.72,2.0,26.850000000000005,1021.2454166666666,11.196250000000001,37.6375,71.00583333333334,29.752916666666668,41.34041666666666,55.99583333333334,6.777083333333334,3.625
1269,2024-05-19,22.920833333333334,52.458333333333336,10.799999999999999,22.558333333333334,0.0375,1014.4,789.0166666666668,27.0,11.833333333333334,12.458333333333334,6.333333333333333,8.7125,13.375,240.45833333333334,249.66666666666666,30.100000000000005,16.8,22.899999999999995,47182.91,40134.2,5.0,26.81,600.8145833333333,5.095,17.87666666666667,76.91375000000001,21.437083333333334,18.495416666666667,22.918333333333333,1.9216666666666666,2.5833333333333335
1270,2024-05-20,23.316666666666666,48.625,8.870833333333334,22.77916666666667,0.004166666666666667,1013.0,788.1458333333334,12.875,0.0,10.541666666666666,3.7916666666666665,7.279166666666666,10.054166666666665,167.54166666666666,151.25,33.4,15.300000000000002,23.3,47223.94999999999,44491.72,1.0,28.62,884.255,10.860416666666666,28.523750000000003,81.16625,32.35333333333333,23.180000000000003,30.672083333333333,3.5187500000000003,3.0833333333333335
1271,2024-05-21,24.045833333333334,28.416666666666668,1.9041666666666668,21.825,0.0,1011.5124999999999,787.4791666666666,39.291666666666664,0.0,16.083333333333332,24.208333333333332,8.387500000000001,11.791666666666666,120.04166666666667,120.04166666666667,32.4,15.0,24.0,47264.05000000001,44527.82,0.0,29.89,759.0858333333334,9.940416666666668,26.52208333333333,103.70958333333334,26.851249999999997,18.02875,24.384583333333335,4.0408333333333335,3.125
1272,2024-05-22,24.02916666666667,42.333333333333336,8.529166666666667,23.349999999999998,0.04583333333333334,1012.4666666666667,788.2208333333333,31.208333333333332,1.7083333333333333,7.875,28.333333333333332,6.9375,9.420833333333334,184.41666666666666,178.5,31.8,16.3,24.0,47303.13999999999,44563.01,1.0,27.58,1105.5279166666667,13.394583333333332,39.434999999999995,102.94541666666667,33.57208333333333,35.73916666666667,50.349583333333335,5.773333333333333,3.7916666666666665
1273,2024-05-23,23.208333333333332,48.791666666666664,9.554166666666667,23.037499999999998,0.024999999999999998,1013.1166666666667,788.1875,26.958333333333332,0.0,13.208333333333334,21.208333333333332,5.029166666666667,6.1625000000000005,207.70833333333334,171.66666666666666,31.8,15.5,23.2,47341.19999999999,39925.59,2.0,26.2,1315.3954166666665,17.712083333333332,46.742916666666666,81.57125,35.185833333333335,41.46458333333333,60.62916666666667,7.83875,3.875
1274,2024-05-24,23.96666666666667,42.5,8.616666666666667,23.233333333333334,0.08750000000000001,1012.2708333333334,788.0375,40.375,0.0,32.291666666666664,17.333333333333332,6.4375,8.766666666666667,200.25,178.79166666666666,32.7,16.1,24.0,47378.18,41918.41,2.0,25.209999999999997,1483.9554166666667,13.69375,61.11958333333333,79.23458333333333,41.514583333333334,48.65875,67.32916666666667,8.819583333333332,4.166666666666667
1275,2024-05-25,22.766666666666666,50.958333333333336,9.433333333333334,22.545833333333334,0.03333333333333333,1013.65,788.3000000000001,36.791666666666664,0.08333333333333333,10.958333333333334,33.916666666666664,5.6000000000000005,7.4624999999999995,219.29166666666666,161.29166666666666,33.6,14.699999999999998,22.8,47414.01,41300.28,2.0,27.429999999999996,1165.1904166666666,6.764166666666667,40.910833333333336,110.50416666666666,39.209583333333335,39.16791666666666,50.4675,5.8175,3.9166666666666665
1276,2024-05-26,23.8875,41.875,8.466666666666667,23.25,0.0375,1012.9875000000001,788.5291666666667,18.416666666666668,0.0,9.0,13.916666666666666,5.920833333333333,8.533333333333333,183.5,149.375,32.6,16.2,23.899999999999995,47448.670000000006,42989.37,1.0,26.66,1090.9233333333334,6.338333333333334,37.31166666666667,97.97416666666668,34.123333333333335,36.12625,46.61166666666667,6.314166666666666,3.75
1277,2024-05-27,22.316666666666666,58.083333333333336,10.7875,22.370833333333334,0.18333333333333335,1015.0375,789.0833333333334,53.25,0.20833333333333334,22.208333333333332,50.875,7.091666666666666,9.195833333333333,138.79166666666666,137.79166666666666,33.0,15.5,22.3,47482.1,39885.34,5.0,27.49,1527.0704166666667,14.94625,59.322916666666664,78.095,49.65083333333334,48.879999999999995,66.14458333333333,8.65625,4.041666666666667
1278,2024-05-28,23.933333333333334,41.791666666666664,7.604166666666667,22.90416666666667,0.0,1016.3541666666666,791.1791666666667,33.291666666666664,0.0,24.291666666666668,20.833333333333332,8.633333333333333,12.25,209.0,208.08333333333334,30.7,16.6,23.899999999999995,47514.25,44752.81,0.0,28.790000000000003,1456.14125,14.54625,54.64666666666667,78.62416666666667,37.88791666666666,40.77333333333333,55.56916666666667,7.5683333333333325,3.75
1279,2024-05-29,20.599999999999998,54.083333333333336,10.020833333333334,19.933333333333334,0.6708333333333334,1018.4,790.6,50.958333333333336,2.875,34.333333333333336,40.291666666666664,7.95,11.070833333333333,214.45833333333334,216.58333333333334,27.7,15.199999999999998,20.6,47545.09,32053.49,8.0,20.74,1136.4016666666666,16.840416666666666,40.142500000000005,83.99,47.72291666666666,29.85291666666667,39.632083333333334,5.538333333333333,3.25
1280,2024-05-30,20.162499999999998,57.958333333333336,10.191666666666666,19.995833333333334,0.2041666666666667,1017.1166666666667,789.2958333333332,58.5,0.0,42.875,43.166666666666664,6.2,7.958333333333333,246.04166666666666,249.79166666666666,28.600000000000005,14.0,20.2,47574.54,38364.35,6.0,27.47,1095.0970833333333,9.63,33.21541666666666,112.35541666666667,45.53791666666667,44.13458333333333,52.645833333333336,3.3666666666666667,3.8333333333333335
1281,2024-05-31,22.15833333333333,45.25,7.454166666666667,21.46666666666667,0.004166666666666667,1013.9125,788.1166666666667,32.541666666666664,0.0,17.916666666666668,26.083333333333332,5.454166666666667,7.016666666666667,191.83333333333334,117.79166666666667,32.3,14.9,22.2,47602.57,43745.96,1.0,28.01,1589.1000000000001,10.652916666666666,64.87625,68.84333333333333,51.55833333333334,54.39625,69.94625,8.249583333333334,3.875
1282,2024-06-01,23.224999999999998,37.0,4.404166666666667,21.695833333333336,0.0,1013.3291666666668,788.3416666666667,67.33333333333333,0.0,22.916666666666668,61.041666666666664,6.983333333333333,10.225,183.41666666666666,147.33333333333334,34.1,14.699999999999998,23.2,47629.19,38372.46,0.0,27.929999999999996,994.1262500000001,6.816666666666666,40.3075,72.33333333333333,34.25083333333333,27.392916666666665,39.35458333333333,6.16,3.1666666666666665
1283,2024-06-02,23.474999999999998,30.833333333333332,1.5374999999999999,21.125,0.0,1013.6458333333334,788.7291666666666,72.58333333333333,0.0,13.875,65.79166666666667,8.262500000000001,11.279166666666667,151.125,119.5,33.9,13.6,23.5,47654.61000000001,42726.66,0.0,28.320000000000004,777.0254166666667,9.379583333333334,29.344583333333333,65.81166666666667,24.647499999999997,20.462083333333332,30.05333333333333,5.292083333333333,2.8333333333333335
1284,2024-06-03,23.604166666666668,28.833333333333332,2.033333333333333,21.6125,0.0,1012.7333333333332,788.1291666666666,30.333333333333332,0.0,14.0,22.458333333333332,6.545833333333333,9.483333333333334,192.70833333333334,177.58333333333334,31.899999999999995,14.4,23.600000000000005,47678.85,41862.36,0.0,28.74,1105.5262500000001,10.989583333333334,44.59791666666666,76.10000000000001,41.14666666666667,35.63875,50.57708333333333,7.07,3.5833333333333335
1285,2024-06-04,23.22083333333333,34.833333333333336,5.883333333333333,21.55,0.029166666666666664,1011.9,787.2666666666668,29.208333333333332,0.0,22.958333333333332,13.583333333333334,7.320833333333334,10.612499999999999,183.125,180.91666666666666,29.600000000000005,16.1,23.2,47701.9,41320.55,2.0,24.709999999999997,1111.3683333333333,18.32166666666667,37.19625,90.98583333333333,37.005,35.57666666666667,49.01833333333334,6.953333333333333,3.5
1286,2024-06-05,22.912499999999998,39.541666666666664,6.5874999999999995,21.8125,0.0,1012.0916666666667,787.2083333333334,45.875,0.0,42.583333333333336,11.166666666666666,5.295833333333333,8.120833333333334,242.16666666666666,213.45833333333334,30.2,16.0,22.899999999999995,47723.74,44352.73,0.0,25.56,933.7666666666668,14.5525,32.47375,88.38125000000001,38.05708333333333,26.659583333333334,35.13458333333333,4.59375,3.125
1287,2024-06-06,22.925,39.833333333333336,5.866666666666667,21.691666666666666,0.004166666666666667,1011.8583333333332,787.0083333333333,34.25,0.0,28.208333333333332,9.875,6.404166666666666,8.608333333333333,158.70833333333334,153.29166666666666,31.8,15.1,22.899999999999995,47744.34,39995.73,1.0,25.7,1271.4466666666667,10.927916666666667,53.3825,61.643750000000004,46.32333333333333,37.01208333333333,48.83291666666667,7.215833333333333,3.25
1288,2024-06-07,23.054166666666664,40.208333333333336,6.4750000000000005,21.858333333333334,0.11666666666666665,1013.3625000000001,788.275,41.625,0.0,35.5,22.0,7.904166666666666,11.908333333333333,208.29166666666666,224.375,31.399999999999995,14.9,23.100000000000005,47763.69,38502.6,4.0,27.790000000000003,849.485,16.134583333333335,28.16416666666667,84.93249999999999,28.02416666666667,27.46291666666667,35.619166666666665,5.2124999999999995,3.0
